time	theta_1	theta_2	theta_3	phi	psi	theta_1_dot	theta_2_dot	theta_3_dot	phi_dot	psi_dot	motor_1_mode	motor_1_theta	motor_1_angvel	motor_1_torque_limit	motor_1_torque	motor_2_mode	motor_2_theta	motor_2_angvel	motor_2_torque_limit	motor_2_torque	motor_3_mode	motor_3_theta	motor_3_angvel	motor_3_torque_limit	motor_3_torque
8102	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8114	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8127	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8140	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8153	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8166	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8178	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8190	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8203	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8227	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8239	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8251	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8263	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8275	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8289	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8301	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8313	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8326	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8345	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8358	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8372	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8387	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8400	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8420	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8433	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8446	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8459	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8472	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8485	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8498	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8511	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8524	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8537	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8549	0.763922432367	1.54778661498	0.0122718463031	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8561	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8573	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8586	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8598	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8611	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8623	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8636	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8648	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8661	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8694	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8707	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8720	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8733	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8744	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8756	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8768	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8781	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8798	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8810	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8823	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8836	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8849	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8861	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8873	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8888	0.763922432367	1.54932059576	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8900	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8913	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8925	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8938	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8951	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8964	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8977	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8989	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9002	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9014	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9026	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9039	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9052	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9065	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9078	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9091	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9104	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9116	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9138	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9150	0.763922432367	1.54932059576	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9162	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9175	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9188	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9201	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9214	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9227	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9240	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9253	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9264	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9278	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9291	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9306	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9318	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9331	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9345	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9357	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9370	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9384	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9402	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9415	0.763922432367	1.54932059576	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9428	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9441	0.763922432367	1.54932059576	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9454	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9467	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9480	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9492	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9505	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9518	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9530	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9543	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9556	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9569	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9581	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9607	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9619	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9631	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9643	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9656	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9669	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9682	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9695	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9707	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9720	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9733	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9746	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9759	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9771	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9784	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9798	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9810	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9823	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9835	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9847	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9859	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9871	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9884	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9899	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9912	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9925	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9938	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9951	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9964	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9977	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9991	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10005	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10017	0.763922432367	1.54778661498	0.0107378655152	0	0	-0.0	-0.0	0.0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
